id,distance,weight,weighted_distance,geometry,brown_to_school
34,42.88912298764102,42.88912298764102,42.88912298764102,"LINESTRING (231607.27312879713 904084.7863868738, 231607.195200004 904082.445300002, 231607.480099998 904079.5363, 231608.331200004 904073.375300001, 231614.7337 904048.644699998, 231615.461300001 904046.170899998, 231616.751199998 904043.155400001)",0.0
35,4.80770504579641,4.80770504579641,4.80770504579641,"LINESTRING (231615.192299999 904098.609900001, 231614.193000004 904097.439100001, 231611.850500003 904096.473200001, 231611.27615000334 904096.0152000005)",0.0
36,167.5447112730181,167.5447112730181,167.5447112730181,"LINESTRING (231635.4474404665 904083.261815425, 231766.096699998 903986.168400001, 231770.00355035067 903983.4357567674)",0.0
37,2.025826579942457,2.025826579942457,2.025826579942457,"LINESTRING (231619.952699997 904094.776900001, 231621.57868339532 904093.5685327884)",0.0
38,167.16572677467647,167.16572677467647,167.16572677467647,"LINESTRING (231647.0966347722 904097.2808078587, 231738.422899999 904029.241799999, 231780.72569134488 903996.8487505927)",0.0
39,1.6776048972938198,1.6776048972938198,1.6776048972938198,"LINESTRING (231630.756200001 904109.454599999, 231632.10149911226 904108.4523383103)",0.0
40,10.431871732234502,10.431871732234502,10.431871732234502,"LINESTRING (231813.77431220352 904020.6966876073, 231808.251199998 904029.546500001)",0.0
41,41.2809254177331,41.2809254177331,41.2809254177331,"LINESTRING (231847.285499997 903969.1523, 231842.725599997 903975.951900002, 231831.982799999 903991.520799998, 231824.47613076775 904003.5489123965)",0.0
42,19.207223120908942,19.207223120908942,19.207223120908942,"LINESTRING (231810.34502924792 903994.8676525047, 231813.285999998 903990.625100002, 231815.407700002 903985.791700002, 231814.649099998 903982.3783, 231812.241099998 903977.690900002)",0.0
43,16.43660179780345,16.43660179780345,16.43660179780345,"LINESTRING (231791.100000001 904025.57, 231800.02022245713 904011.7645115989)",0.0
44,10.467645291314339,10.467645291314339,10.467645291314339,"LINESTRING (231786.82025171112 903971.6733289709, 231795.3979 903965.673700001)",0.0
45,8.234546343304322,8.234546343304322,8.234546343304322,"LINESTRING (231798.96631176182 903983.0889904585, 231805.7161 903978.372200001)",0.0
46,9.182535970763027,9.182535970763027,9.182535970763027,"LINESTRING (232911.73331597314 903821.2166419204, 232906.474100001 903828.743900001)",0.0
47,40.345186927426965,40.345186927426965,40.345186927426965,"LINESTRING (232942.993900001 903776.4749, 232919.88655229623 903809.5473143398)",0.0
48,14.168115657719458,14.168115657719458,14.168115657719458,"LINESTRING (232920.39613952345 903828.801896604, 232911.995399997 903840.2108)",0.0
49,54.275728623582495,54.275728623582495,54.275728623582495,"LINESTRING (232960.403700002 903774.4683, 232928.22184393922 903818.1739387434)",0.0
50,265.76652599689396,265.76652599689396,265.76652599689396,"LINESTRING (232925.13994564128 903866.7305612129, 232960.745399997 903938.566300001, 233043.942900002 904104.464400001)",0.0
51,16.828893005109702,16.828893005109702,16.828893005109702,"LINESTRING (232911.995399997 903840.2108, 232919.46900317428 903855.289158509)",0.0
52,14.741294409159835,14.741294409159835,14.741294409159835,"LINESTRING (232910.40455354744 903860.3058179357, 232903.736199997 903847.159000002)",0.0
53,35.541358940858366,35.541358940858366,35.541358940858366,"LINESTRING (232926.023500003 903900.814399999, 232927.897 903899.923500001, 232928.897699997 903898.995099999, 232929.176700003 903897.452399999, 232928.6307 903896.239100002, 232915.42021179126 903870.1943076882)",0.0
54,12.911702488572985,12.911702488572985,12.911702488572985,"LINESTRING (232654.6031857924 903601.7218604329, 232659.868500002 903613.5112)",0.0
55,88.37996404577942,88.37996404577942,88.37996404577942,"LINESTRING (232612.804300003 903507.190400001, 232619.770099998 903523.4069, 232622.270800002 903529.327799998, 232648.49331761387 903588.0415162407)",0.0
56,77.56083979335506,77.56083979335506,77.56083979335506,"LINESTRING (232638.63557679136 903591.9242776856, 232607.734099999 903520.785100002)",0.0
57,13.18508899942039,13.18508899942039,13.18508899942039,"LINESTRING (232650.454300001 903619.1325, 232645.20115005053 903607.0390725486)",0.0
58,12.749319306567257,12.749319306567257,12.749319306567257,"LINESTRING (232633.70913084957 903626.5381762641, 232645.370999999 903621.385899998)",0.0
59,51.88621802833987,51.88621802833987,51.88621802833987,"LINESTRING (232568.1774 903652.840500001, 232587.598499998 903646.910100002, 232616.4847499985 903634.148)",0.0
60,10.231733702834644,10.231733702834644,10.231733702834644,"LINESTRING (232643.1092089854 903641.9882969001, 232652.475400001 903637.8697)",0.0
61,19.515873912130658,19.515873912130658,19.515873912130658,"LINESTRING (232606.206799999 903658.215399999, 232624.0717492057 903650.3596425947)",0.0
62,19.855845701778833,19.855845701778833,19.855845701778833,"LINESTRING (232416.16734471422 903675.8284775584, 232422.767399997 903694.555300001)",0.0
63,222.844252080859,222.844252080859,222.844252080859,"LINESTRING (232318.987599999 903458.712900002, 232338.7654 903480.919599999, 232349.883699998 903496.8662, 232362.752700001 903524.272999998, 232363.232299998 903525.630399998, 232364.313500002 903528.6899, 232365.646499999 903532.495000001, 232366.776500002 903535.688200001, 232410.4156989761 903659.5089099371)",0.0
64,180.6779006881983,180.6779006881983,180.6779006881983,"LINESTRING (232399.25141407893 903665.1526320444, 232370.086400002 903578.713, 232355.364699997 903540.589699998, 232353.962899998 903537.384100001, 232352.506099999 903533.634100001, 232351.293399997 903530.518300001, 232350.805 903529.283100002, 232344.243699998 903514.501699999, 232334.384999998 903496.850299999)",0.0
65,22.025837342494523,22.025837342494523,22.025837342494523,"LINESTRING (232403.2491 903700.185800001, 232406.5854 903694.591699999, 232406.6017 903691.070599999, 232403.4941404683 903679.488999528)",0.0
66,6.749179720966717,6.749179720966717,6.749179720966717,"LINESTRING (232396.88553698306 903702.4344646349, 232403.2491 903700.185800001)",0.0
67,17.48980139574509,17.48980139574509,17.48980139574509,"LINESTRING (232360.260700002 903714.816599999, 232372.498800002 903711.051899999, 232376.91681607795 903709.4907248404)",0.0
68,93.71763329460404,93.71763329460404,93.71763329460404,"LINESTRING (232402.13485000248 903721.2689500005, 232415.720200002 903717.327199999, 232426.381200001 903714.466200002, 232491.9582 903694.552999999)",0.0
69,6.551705062464766,6.551705062464766,6.551705062464766,"LINESTRING (232380.1976 903729.137600001, 232386.1266364631 903726.3498830417)",0.0
70,235.74500896105278,235.74500896105278,235.74500896105278,"LINESTRING (232383.7407750727 903184.2633538694, 232377.820600003 903190.729400001, 232301.884000003 903274.010699999, 232223.0119 903356.7018)",0.0
71,9.143351783928077,9.143351783928077,9.143351783928077,"LINESTRING (232400.566600002 903165.886100002, 232394.39219941432 903172.629812572)",0.0
72,179.46797465607816,179.46797465607816,179.46797465607816,"LINESTRING (232397.26579261615 903194.0088407592, 232360.331200004 903234.747000001, 232450.5515 903261.577599999, 232479.707400002 903270.021000002)",0.0
73,10.995410827426968,10.995410827426968,10.995410827426968,"LINESTRING (232415.5075 903174.497000001, 232407.97204999998 903182.5042500009)",0.0
74,10.561114539976353,10.561114539976353,10.561114539976353,"LINESTRING (232443.25423962364 903161.1106847571, 232433.116700001 903158.149700001)",0.0
75,151.65354979055715,151.65354979055715,151.65354979055715,"LINESTRING (232601.379299998 903211.4243, 232546.346799999 903194.140799999, 232516.588200003 903184.183600001, 232489.726300001 903174.684300002, 232456.99537940667 903165.124213379)",0.0
76,55.009988058766524,55.009988058766524,55.009988058766524,"LINESTRING (232452.0312145842 903179.3906303304, 232505.145999998 903193.705600001)",0.0
77,16.30631202296736,16.30631202296736,16.30631202296736,"LINESTRING (232419.4208 903170.649500001, 232429.077600002 903173.204399999, 232435.1772111642 903174.8483066459)",0.0
78,16.848023628936243,16.848023628936243,16.848023628936243,"LINESTRING (232743.01645260368 902790.8782249817, 232736.781099997 902797.842700001, 232731.7148 902803.373)",0.0
79,77.54425956131452,77.54425956131452,77.54425956131452,"LINESTRING (232805.7346 902721.786899999, 232790.521300003 902737.899999999, 232762.877099998 902768.6952, 232753.53793268025 902779.1264300502)",0.0
80,11.790169518134796,11.790169518134796,11.790169518134796,"LINESTRING (232754.62835553824 902802.8819032892, 232747.289700001 902812.109700002)",0.0
81,80.58350276282555,80.58350276282555,80.58350276282555,"LINESTRING (232818.943300001 902731.045899998, 232806.2852 902744.9716, 232764.7575479346 902790.6915623234)",0.0
82,46.649728911010534,46.649728911010534,46.649728911010534,"LINESTRING (232764.9318663447 902829.299907146, 232798.343400002 902861.855500001)",0.0
83,14.488832953313374,14.488832953313374,14.488832953313374,"LINESTRING (232747.289700001 902812.109700002, 232757.66691207007 902822.2210673686)",0.0
84,15.038393395478892,15.038393395478892,15.038393395478892,"LINESTRING (232751.92144615465 902830.2185314633, 232740.8781 902820.0108)",0.0
85,65.45483617023945,65.45483617023945,65.45483617023945,"LINESTRING (232806.425999999 902880.598900001, 232758.35966775735 902836.1695934241)",0.0
86,57.74009420745008,57.74009420745008,57.74009420745008,"LINESTRING (233417.2683446073 903220.9418808311, 233413.220600002 903213.150699999, 233390.66518289485 903169.695513108)",0.0
87,7.460214662817837,7.460214662817837,7.460214662817837,"LINESTRING (233428.840499997 903243.216200002, 233425.40116403592 903236.5960964558)",0.0
88,7.669492861652678,7.669492861652678,7.669492861652678,"LINESTRING (233413.30420857493 903242.3015027153, 233416.417000003 903249.310899999)",0.0
89,11.573293560482409,11.573293560482409,11.573293560482409,"LINESTRING (233400.040899999 903220.663600001, 233405.734499998 903225.256000001, 233407.46285502886 903229.1479173807)",0.0
90,44.26470655904944,44.26470655904944,44.26470655904944,"LINESTRING (233379.3815203964 903266.9209760458, 233343.912199996 903283.767200001, 233339.356399998 903285.822799999)",0.0
91,8.315473288125531,8.315473288125531,8.315473288125531,"LINESTRING (233410.539899997 903252.115400001, 233403.03025281336 903255.6864355907)",0.0
92,7.03933479366367,7.03933479366367,7.03933479366367,"LINESTRING (233413.30813129502 903273.8974061628, 233413.929200001 903273.680799998, 233415.915299997 903273.412500001, 233420.278399996 903273.7665)",0.0
93,1.9673634733460603,1.9673634733460603,1.9673634733460603,"LINESTRING (233387.632200003 903285.9965, 233389.39141962308 903285.1157813363)",0.0
94,68.30250915242047,68.30250915242047,68.30250915242047,"LINESTRING (233325.80728565686 902964.96923049, 233327.060000002 902959.638099998, 233328.020099998 902955.166200001, 233340.486299999 902900.274799999, 233342.439099997 902900.073100001)",0.0
95,25.326978148757686,25.326978148757686,25.326978148757686,"LINESTRING (233315.048500001 903010.754999999, 233320.84205875336 902986.0995645104)",0.0
96,12.275673918862616,12.275673918862616,12.275673918862616,"LINESTRING (233308.91905107503 902982.072246277, 233307.201800004 902989.479499999, 233306.147299998 902991.285100002, 233304.3103 902993.098099999)",0.0
97,387.8645981188321,387.8645981188321,387.8645981188321,"LINESTRING (233179.587200001 902612.775400002, 233327.893700004 902900.226300001, 233313.34707864333 902962.9722298381)",0.0
98,373.24985995710074,373.24985995710074,373.24985995710074,"LINESTRING (233281.24719933013 902958.8084938492, 233139.155500002 902684.285599999, 233110.038000003 902627.142900001)",0.0
99,18.560500247384514,18.560500247384514,18.560500247384514,"LINESTRING (233300.395999998 902993.568300001, 233298.2971 902991.581099998, 233296.982299998 902989.208900001, 233291.02592760196 902977.7011159804)",0.0
100,19.044715367445267,19.044715367445267,19.044715367445267,"LINESTRING (233279.08437191977 902981.6260693345, 233287.664099999 902998.628699999)",0.0
101,42.16146382335478,42.16146382335478,42.16146382335478,"LINESTRING (233250.620800003 902925.2192, 233269.61472498687 902962.8598674415)",0.0
102,16.029590539600125,16.029590539600125,16.029590539600125,"LINESTRING (233965.74110173108 904429.3958127603, 233978.784699999 904420.078499999)",0.0
103,2.3678869964487506,2.3678869964487506,2.3678869964487506,"LINESTRING (233941.6686 904446.5913, 233943.5953969852 904445.2149489525)",0.0
104,2.1664287416683417,2.1664287416683417,2.1664287416683417,"LINESTRING (233916.02178315152 904412.2230634162, 233914.162299998 904413.3347)",0.0
105,1.2191792928866847,1.2191792928866847,1.2191792928866847,"LINESTRING (233930.769299999 904403.4067, 233929.72285738465 904404.0322845292)",0.0
106,14.404446997410481,14.404446997410481,14.404446997410481,"LINESTRING (233898.34813341338 904401.1845723473, 233905.2984 904410.737100001, 233907.540100001 904412.036400001)",0.0
107,78.5223677017822,78.5223677017822,78.5223677017822,"LINESTRING (233828.681900002 904300.743999999, 233828.228200004 904302.619100001, 233828.439099997 904304.986000001, 233830.082800001 904307.359900001, 233872.04851829755 904365.0380738578)",0.0
108,6.944793717952,6.944793717952,6.944793717952,"LINESTRING (233864.95488854562 904424.1541880262, 233869.802599996 904429.127099998)",0.0
109,99.35245660361394,99.35245660361394,99.35245660361394,"LINESTRING (233780.582999997 904321.717399999, 233787.184500001 904318.8167, 233788.842200004 904318.269299999, 233789.581900001 904318.550500002, 233790.493600003 904319.021499999, 233841.42756688705 904391.4913849161)",0.0
110,34.27451983797555,34.27451983797555,34.27451983797555,"LINESTRING (233969.30551948323 903974.3424291201, 233999.448700003 903961.5788, 233998.8627 903960.154199999)",0.0
111,9.757945938251131,9.757945938251131,9.757945938251131,"LINESTRING (233948.197899997 903983.280099999, 233957.18349882506 903979.475297424)",0.0
112,12.39369416629482,12.39369416629482,12.39369416629482,"LINESTRING (233972.95203768817 903984.6399077557, 233984.36710908375 903979.8129211054)",0.0
113,14.592101976920313,14.592101976920313,14.592101976920313,"LINESTRING (233949.204999998 903994.681600001, 233962.6448899649 903988.9983968739)",0.0
114,8.423981110558286,8.423981110558286,8.423981110558286,"LINESTRING (233953.07063904533 904005.1772162411, 233949.520599999 903997.537799999)",0.0
115,36.656755062187926,36.656755062187926,36.656755062187926,"LINESTRING (233979.555399999 904046.313299999, 233977.410700001 904041.959800001, 233976.371799998 904040.532900002, 233966.575300001 904033.1655, 233965.641099997 904032.227899998, 233958.70561701298 904017.3032637716)",0.0
116,56.46857949973111,56.46857949973111,56.46857949973111,"LINESTRING (233947.68911160342 904022.6491851372, 233969.373599999 904070.923599999, 233968.483499996 904072.785399999, 233967.481799997 904073.880199999)",0.0
117,10.534269960174178,10.534269960174178,10.534269960174178,"LINESTRING (233938.015900001 904001.114500001, 233942.33233571818 904010.7238301698)",0.0
118,104.97719245680193,104.97719245680193,104.97719245680193,"LINESTRING (233445.90454971395 903922.0908066888, 233539.0119 903873.601300001)",0.0
119,6.082862408392242,6.082862408392242,6.082862408392242,"LINESTRING (233426.698600002 903932.0931, 233432.0936690427 903929.2833944771)",0.0
120,33.230490360227144,33.230490360227144,33.230490360227144,"LINESTRING (233438.88960965624 903909.056472708, 233468.400899999 903893.780699998)",0.0
121,4.878112225414228,4.878112225414228,4.878112225414228,"LINESTRING (233420.5788 903918.534600001, 233424.91094751414 903916.2921734583)",0.0
122,8.940526193564953,8.940526193564953,8.940526193564953,"LINESTRING (233406.5175280628 903914.993286907, 233410.502899997 903922.996399999)",0.0
123,40.528355340591254,40.528355340591254,40.528355340591254,"LINESTRING (233383.527999997 903872.283, 233384.656999998 903872.1217, 233385.264700003 903872.457800001, 233386.333999999 903874.462299999, 233402.56945118 903907.0650668286)",0.0
124,8.068914373573147,8.068914373573147,8.068914373573147,"LINESTRING (233416.8032346287 903911.4035071468, 233420.5788 903918.534600001)",0.0
125,170.81426535003195,170.81426535003195,170.81426535003195,"LINESTRING (233335.237300001 903749.445, 233358.098399997 903796.0955, 233404.925099999 903888.968699999, 233411.87499278795 903902.0952985163)",0.0
126,12.235144309169328,12.235144309169328,12.235144309169328,"LINESTRING (233186.66901414882 904362.4835913591, 233179.445100002 904372.3585)",0.0
127,76.29725085028151,76.29725085028151,76.29725085028151,"LINESTRING (233241.964900002 904287.712200001, 233237.803800002 904291.769099999, 233233.359099999 904298.3462, 233226.693700001 904307.8563, 233213.715300001 904325.511999998, 233196.5802000015 904348.9352499989)",0.0
128,35.353259234717626,35.353259234717626,35.353259234717626,"LINESTRING (233185.19096789652 904340.4476513176, 233207.503300004 904313.024799999)",0.0
129,7.410671840893389,7.410671840893389,7.410671840893389,"LINESTRING (233171.0986 904357.7678, 233175.77566160142 904352.0194826889)",0.0
130,10.097516706074789,10.097516706074789,10.097516706074789,"LINESTRING (233166.17766748025 904348.9971751531, 233169.3147 904355.4267, 233170.305 904356.6976, 233171.0986 904357.7678)",0.0
131,68.13423714226731,68.13423714226731,68.13423714226731,"LINESTRING (233129.7971 904278.895799998, 233140.534100004 904299.951400001, 233146.034599997 904308.674800001, 233147.711000003 904311.148699999, 233161.39128818212 904339.1872211825)",0.0
132,8.048316492489622,8.048316492489622,8.048316492489622,"LINESTRING (233150.4507408449 904344.4597996315, 233148.510799997 904340.577199999, 233146.541199997 904337.4355)",0.0
133,14.460348223707683,14.460348223707683,14.460348223707683,"LINESTRING (233162.785899997 904369.147399999, 233156.32265803602 904356.2118608102)",0.0
134,25.019935252182677,25.019935252182677,25.019935252182677,"LINESTRING (232754.50613053597 904470.8223318956, 232746.236699998 904454.645199999, 232743.1197 904448.543499999)",0.0
135,8.197706518251762,8.197706518251762,8.197706518251762,"LINESTRING (232762.77556107394 904486.9994637922, 232759.04429396574 904479.7001461579)",0.0
136,6.753364074426062,6.753364074426062,6.753364074426062,"LINESTRING (232750.785999998 904485.5462, 232753.705499999 904491.635899998)",0.0
137,40.5892566916753,40.5892566916753,40.5892566916753,"LINESTRING (232727.799800001 904440.652199998, 232732.184 904448.703600001, 232746.34610777796 904476.7526738674)",0.0
138,13.929932377009669,13.929932377009669,13.929932377009669,"LINESTRING (232414.97916297513 904737.6527426778, 232408.7139 904725.211300001)",0.15926396335192466
139,2.7328119518346305,2.7328119518346305,2.7328119518346305,"LINESTRING (232421.424999997 904750.595899999, 232420.740400001 904749.0933, 232420.25392666436 904748.1272702969)",0.1777845109078346
140,4.998950367376959,4.998950367376959,4.998950367376959,"LINESTRING (232405.52142629656 904743.2890040623, 232404.734399997 904741.832600001, 232401.657200001 904743.1402)",0.11565741975769492
141,39.45140708463239,39.45140708463239,39.45140708463239,"LINESTRING (232428.094499998 904788.037999999, 232427.168799996 904785.223499998, 232425.9714 904782.407699998, 232421.242399998 904773.019699998, 232416.498800002 904763.6028, 232410.61659999948 904752.7177000004)",0.019784123294373672
142,4.9476986886396555,4.9476986886396555,4.9476986886396555,"LINESTRING (232024.4235046871 904903.2482495243, 232026.746699996 904907.616599999)",2.2313176690408687
143,13.459718130735483,13.459718130735483,13.459718130735483,"LINESTRING (232013.031800002 904881.828200001, 232019.35181987155 904893.7118594125)",2.4355532214855007
144,3.0699467650649575,3.0699467650649575,3.0699467650649575,"LINESTRING (232015.50584032634 904908.8003158107, 232016.939199999 904911.515099999)",2.508743680205405
145,67.03897296936817,67.03897296936817,67.03897296936817,"LINESTRING (231979.116300002 904840.496800002, 231981.706900001 904844.785100002, 232010.66822922084 904899.6378771088)",1.7289362592982778
146,3.163784404780614,3.163784404780614,3.163784404780614,"LINESTRING (231616.84623064724 905034.9037357374, 231618.251699999 905037.738200001)",8.150794129817488
147,20.76415260638966,20.76415260638966,20.76415260638966,"LINESTRING (231599.803300001 905000.532600001, 231609.0275 905019.135400001)",8.774145579324552
148,3.729187637601653,3.729187637601653,3.729187637601653,"LINESTRING (231603.63705056463 905038.5980556621, 231605.388800003 905041.8902)",8.366669648275598
149,55.5406137501464,55.5406137501464,55.5406137501464,"LINESTRING (231572.720100001 904975.618099999, 231574.997599997 904979.971500002, 231596.77741613955 905025.6746632284)",4.971908430510869
150,5.936577571728759,5.936577571728759,5.936577571728759,"LINESTRING (231279.208400004 905151.9307, 231281.654299997 905157.34)",1.9341267811692116
151,46.43850801857883,46.43850801857883,46.43850801857883,"LINESTRING (231254.348099999 905095.469700001, 231273.7144095723 905137.677295058)",0.930452365504939
152,44.83158028500573,44.83158028500573,44.83158028500573,"LINESTRING (231262.87501472177 905141.9925515886, 231245.350299999 905100.728100002)",1.2221933437350105
153,5.00597715313606,5.00597715313606,5.00597715313606,"LINESTRING (231270.597400002 905160.9342, 231268.6727918288 905156.3129782311)",1.8575420009439498
154,14.466330832761285,14.466330832761285,14.466330832761285,"LINESTRING (231106.31280519586 905252.6695847348, 231118.682099998 905245.1679)",0.9842356999919766
155,100.55674576265696,100.55674576265696,100.55674576265696,"LINESTRING (231011.658 905303.110800002, 231018.484999999 905306.462200001, 231097.73008701258 905257.8803417421)",0.6780438324022016
156,16.7688472741384,16.7688472741384,16.7688472741384,"LINESTRING (231100.85037678067 905247.0322631281, 231115.172200002 905238.309900001)",0.9629204793160504
157,92.23267401115604,92.23267401115604,92.23267401115604,"LINESTRING (231014.579999998 905297.692000002, 231017.006899998 905298.1248, 231093.66194899927 905251.4107257652)",0.7112928846620562
158,38.15647124559263,38.15647124559263,38.15647124559263,"LINESTRING (231136.11942969734 905247.3760345457, 231135.531900004 905245.953600001, 231121.545500003 905212.112500001)",1.6634983185975738
159,18.775749143959576,18.775749143959576,18.775749143959576,"LINESTRING (231148.939800002 905278.414700001, 231141.77194229048 905261.0610095651)",2.599153600675125
160,31.171578167760185,31.171578167760185,31.171578167760185,"LINESTRING (231127.73795037775 905266.7664778901, 231139.791000001 905295.513500001)",2.2152991917642915
161,11.007081293996078,11.007081293996078,11.007081293996078,"LINESTRING (231118.682099998 905245.1679, 231122.93818534375 905255.318839668)",3.1589783229237796
162,6.823341080308106,6.823341080308106,6.823341080308106,"LINESTRING (230908.07895965484 905271.7525592605, 230910.0057 905265.206900001)",0.08440495554889409
163,97.49874569783492,97.49874569783492,97.49874569783492,"LINESTRING (230961.975000001 905356.3871, 230954.818899997 905352.9899, 230952.006800003 905350.3116, 230941.476400003 905339.157299999, 230906.246699996 905301.824099999, 230903.867299996 905298.0814, 230903.081500001 905295.1677, 230902.149099998 905291.8979, 230904.45604203103 905284.0605925405)",0.004281154791532507
164,108.24125590360728,108.24125590360728,108.24125590360728,"LINESTRING (230895.48833410267 905281.696669232, 230893.961800002 905287.0966, 230893.822999999 905290.5616, 230894.164700001 905293.362300001, 230894.978200004 905297.464699998, 230896.533399999 905301.403700002, 230898.82 905305.657000002, 230903.333099999 905310.975299999, 230911.455600001 905319.2531, 230955.384999998 905366.510699999)",0.0017836314472675632
165,2.6928471585425777,2.6928471585425777,2.6928471585425777,"LINESTRING (230899.230700001 905268.458500002, 230898.4981539565 905271.049793523)",0.08624350175746429
166,18.44968937561904,18.44968937561904,18.44968937561904,"LINESTRING (230754.23651134182 905668.43572075, 230765.981600001 905682.664000001)",0.0
